danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,audio_features,4c2W3VKsOFoIg2SFaO6DY5,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5,180757,4,0
0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,audio_features,7qvxFz3JodM0A7xEM7k3YD,spotify:track:7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/tracks/7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/audio-analysis/7qvxFz3JodM0A7xEM7k3YD,237733,4,0
0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,audio_features,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413,4,5
0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4,2
0.548,0.704,11,-4.838,0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,audio_features,7COfe3P7KgfwDwIRB8LIDw,spotify:track:7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/tracks/7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/audio-analysis/7COfe3P7KgfwDwIRB8LIDw,185040,4,5
0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979,audio_features,1OAh8uOEOvTDqkKFsKksCi,spotify:track:1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi,204173,4,5
0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,audio_features,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,221904,4,5
0.738,0.794,11,-4.118,0,0.0416,0.101,0.0,0.0533,0.566,104.014,audio_features,7jEyX4bqaCSdMN4D4JNnVj,spotify:track:7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/tracks/7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/audio-analysis/7jEyX4bqaCSdMN4D4JNnVj,184134,4,5
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,230813,4,5
0.763,0.72,9,-5.181,0,0.0691,0.00261,1.11e-05,0.114,0.592,116.01,audio_features,4LihUZcWy0B6lGLqcJ8u9B,spotify:track:4LihUZcWy0B6lGLqcJ8u9B,https://api.spotify.com/v1/tracks/4LihUZcWy0B6lGLqcJ8u9B,https://api.spotify.com/v1/audio-analysis/4LihUZcWy0B6lGLqcJ8u9B,212000,4,5
0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,audio_features,3A7qX2QjDlPnazUsRk5y0M,spotify:track:3A7qX2QjDlPnazUsRk5y0M,https://api.spotify.com/v1/tracks/3A7qX2QjDlPnazUsRk5y0M,https://api.spotify.com/v1/audio-analysis/3A7qX2QjDlPnazUsRk5y0M,194897,4,5
0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227,audio_features,1SJtlNRJDeYHioymcvsqev,spotify:track:1SJtlNRJDeYHioymcvsqev,https://api.spotify.com/v1/tracks/1SJtlNRJDeYHioymcvsqev,https://api.spotify.com/v1/audio-analysis/1SJtlNRJDeYHioymcvsqev,216391,4,3
0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,audio_features,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,193511,4,5
0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,audio_features,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/audio-analysis/3DXncPQOG4VBw3QHh3S817,288600,4,0
0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,audio_features,1Sl3njkhhz8nrSPZroDQ82,spotify:track:1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/tracks/1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/audio-analysis/1Sl3njkhhz8nrSPZroDQ82,184248,4,0
0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,audio_features,2kvgmr5CFhSvleQqTjB3eP,spotify:track:2kvgmr5CFhSvleQqTjB3eP,https://api.spotify.com/v1/tracks/2kvgmr5CFhSvleQqTjB3eP,https://api.spotify.com/v1/audio-analysis/2kvgmr5CFhSvleQqTjB3eP,201122,4,5
0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,audio_features,6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,257840,4,5
0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,audio_features,5r5cp9IpziiIsR6b93vcnQ,spotify:track:5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/tracks/5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/audio-analysis/5r5cp9IpziiIsR6b93vcnQ,198440,4,5
0.636,0.72,11,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,audio_features,0UeYCHOETPfai02uskjJ3x,spotify:track:0UeYCHOETPfai02uskjJ3x,https://api.spotify.com/v1/tracks/0UeYCHOETPfai02uskjJ3x,https://api.spotify.com/v1/audio-analysis/0UeYCHOETPfai02uskjJ3x,235813,4,2
0.733,0.79,0,-8.482,1,0.0588,0.0938,4.86e-06,0.152,0.428,140.928,audio_features,3c1lFadXKGiQOfRfTQXIHG,spotify:track:3c1lFadXKGiQOfRfTQXIHG,https://api.spotify.com/v1/tracks/3c1lFadXKGiQOfRfTQXIHG,https://api.spotify.com/v1/audio-analysis/3c1lFadXKGiQOfRfTQXIHG,192680,4,0
0.674,0.948,7,-6.662,0,0.0513,0.0477,8.06e-05,0.0683,0.78,123.94,audio_features,2ZxPLEwZ5F6DdEVh08dqrU,spotify:track:2ZxPLEwZ5F6DdEVh08dqrU,https://api.spotify.com/v1/tracks/2ZxPLEwZ5F6DdEVh08dqrU,https://api.spotify.com/v1/audio-analysis/2ZxPLEwZ5F6DdEVh08dqrU,237840,4,5
0.609,0.905,0,-6.792,0,0.0307,0.0104,0.0,0.409,0.878,121.434,audio_features,1gsnWXeNlbfoHpaGRi4oQ0,spotify:track:1gsnWXeNlbfoHpaGRi4oQ0,https://api.spotify.com/v1/tracks/1gsnWXeNlbfoHpaGRi4oQ0,https://api.spotify.com/v1/audio-analysis/1gsnWXeNlbfoHpaGRi4oQ0,211800,4,7
0.718,0.865,2,-5.151,0,0.0327,0.158,0.0,0.182,0.573,125.968,audio_features,69IIcNfvnE1BoYaR7gmih9,spotify:track:69IIcNfvnE1BoYaR7gmih9,https://api.spotify.com/v1/tracks/69IIcNfvnE1BoYaR7gmih9,https://api.spotify.com/v1/audio-analysis/69IIcNfvnE1BoYaR7gmih9,206000,4,5
0.569,0.866,6,-6.988,1,0.0267,0.0168,0.0,0.0921,0.774,137.03,audio_features,7EDdbji4yhjygCL48H5nD4,spotify:track:7EDdbji4yhjygCL48H5nD4,https://api.spotify.com/v1/tracks/7EDdbji4yhjygCL48H5nD4,https://api.spotify.com/v1/audio-analysis/7EDdbji4yhjygCL48H5nD4,210400,4,0
0.871,0.742,11,-3.42,0,0.0554,0.000351,0.0325,0.0364,0.682,128.047,audio_features,5BNHCKB9X3OlW66T5taegZ,spotify:track:5BNHCKB9X3OlW66T5taegZ,https://api.spotify.com/v1/tracks/5BNHCKB9X3OlW66T5taegZ,https://api.spotify.com/v1/audio-analysis/5BNHCKB9X3OlW66T5taegZ,340000,4,5
0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,audio_features,7CvOnbFdnIoXMQ4eFCo5lB,spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,https://api.spotify.com/v1/tracks/7CvOnbFdnIoXMQ4eFCo5lB,https://api.spotify.com/v1/audio-analysis/7CvOnbFdnIoXMQ4eFCo5lB,214533,4,5
0.884,0.881,8,-4.898,1,0.113,0.0118,0.568,0.0358,0.675,124.832,audio_features,3UZK9yD18Mtzb6MgYBmuLW,spotify:track:3UZK9yD18Mtzb6MgYBmuLW,https://api.spotify.com/v1/tracks/3UZK9yD18Mtzb6MgYBmuLW,https://api.spotify.com/v1/audio-analysis/3UZK9yD18Mtzb6MgYBmuLW,212400,4,4
0.739,0.875,6,-3.645,0,0.0507,0.0044,0.112,0.324,0.928,131.98,audio_features,60qbU5QgEnzBqUfXSUh0mc,spotify:track:60qbU5QgEnzBqUfXSUh0mc,https://api.spotify.com/v1/tracks/60qbU5QgEnzBqUfXSUh0mc,https://api.spotify.com/v1/audio-analysis/60qbU5QgEnzBqUfXSUh0mc,212695,4,5
0.747,0.973,4,-6.415,0,0.037,0.000357,0.565,0.308,0.983,128.128,audio_features,0qJDy1QsmmnZt343XTzxQd,spotify:track:0qJDy1QsmmnZt343XTzxQd,https://api.spotify.com/v1/tracks/0qJDy1QsmmnZt343XTzxQd,https://api.spotify.com/v1/audio-analysis/0qJDy1QsmmnZt343XTzxQd,412973,4,4
0.703,0.905,11,-4.293,1,0.046,0.167,0.0126,0.0521,0.872,124.959,audio_features,2Pb306ZGuBLBG5cN0PHnyW,spotify:track:2Pb306ZGuBLBG5cN0PHnyW,https://api.spotify.com/v1/tracks/2Pb306ZGuBLBG5cN0PHnyW,https://api.spotify.com/v1/audio-analysis/2Pb306ZGuBLBG5cN0PHnyW,217067,4,0
0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,audio_features,7FESgYLcOufHqKlwrvJN60,spotify:track:7FESgYLcOufHqKlwrvJN60,https://api.spotify.com/v1/tracks/7FESgYLcOufHqKlwrvJN60,https://api.spotify.com/v1/audio-analysis/7FESgYLcOufHqKlwrvJN60,163251,4,5
0.775,0.723,10,-3.479,0,0.0486,0.17,0.000672,0.0579,0.604,124.05,audio_features,26haJjtanhamtf25RXH0MO,spotify:track:26haJjtanhamtf25RXH0MO,https://api.spotify.com/v1/tracks/26haJjtanhamtf25RXH0MO,https://api.spotify.com/v1/audio-analysis/26haJjtanhamtf25RXH0MO,170323,4,5
0.766,0.851,5,-4.831,1,0.0786,0.00402,0.000744,0.256,0.8,115.012,audio_features,4Vqd7MuPVrciqRS3EzhKWb,spotify:track:4Vqd7MuPVrciqRS3EzhKWb,https://api.spotify.com/v1/tracks/4Vqd7MuPVrciqRS3EzhKWb,https://api.spotify.com/v1/audio-analysis/4Vqd7MuPVrciqRS3EzhKWb,213787,4,0
0.713,0.96,11,-2.34,1,0.143,0.0381,1.25e-05,0.255,0.714,101.982,audio_features,6FuAe03bP2SQT4TCDKhuGx,spotify:track:6FuAe03bP2SQT4TCDKhuGx,https://api.spotify.com/v1/tracks/6FuAe03bP2SQT4TCDKhuGx,https://api.spotify.com/v1/audio-analysis/6FuAe03bP2SQT4TCDKhuGx,209760,4,0
0.694,0.988,1,-4.029,1,0.0609,0.328,0.0142,0.0786,0.775,169.967,audio_features,00w9ijlHy8WZ7wxVUijxZw,spotify:track:00w9ijlHy8WZ7wxVUijxZw,https://api.spotify.com/v1/tracks/00w9ijlHy8WZ7wxVUijxZw,https://api.spotify.com/v1/audio-analysis/00w9ijlHy8WZ7wxVUijxZw,229960,4,0
0.643,0.843,4,-6.247,0,0.0514,0.261,0.0,0.0947,0.883,83.016,audio_features,49eAIPivcw5idA57ZWnp5h,spotify:track:49eAIPivcw5idA57ZWnp5h,https://api.spotify.com/v1/tracks/49eAIPivcw5idA57ZWnp5h,https://api.spotify.com/v1/audio-analysis/49eAIPivcw5idA57ZWnp5h,237373,4,5
0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,audio_features,61Qhe2mHSLhUE04QeK4lkD,spotify:track:61Qhe2mHSLhUE04QeK4lkD,https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD,https://api.spotify.com/v1/audio-analysis/61Qhe2mHSLhUE04QeK4lkD,237000,3,6
0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,audio_features,2Ms33RTRCT6gArrpcrPxmo,spotify:track:2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/tracks/2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/audio-analysis/2Ms33RTRCT6gArrpcrPxmo,263867,4,2
0.512,0.525,5,-6.823,1,0.0401,0.327,3.3e-06,0.081,0.294,169.951,audio_features,4kbz7rHVbyjKasuuqelccQ,spotify:track:4kbz7rHVbyjKasuuqelccQ,https://api.spotify.com/v1/tracks/4kbz7rHVbyjKasuuqelccQ,https://api.spotify.com/v1/audio-analysis/4kbz7rHVbyjKasuuqelccQ,240040,4,2
0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,audio_features,0KQx6HOpJueiSkztcS0r7D,spotify:track:0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/audio-analysis/0KQx6HOpJueiSkztcS0r7D,210200,3,6
0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,audio_features,5OQGeJ1ceykovrykZsGhqL,spotify:track:5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/tracks/5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/audio-analysis/5OQGeJ1ceykovrykZsGhqL,207507,4,0
0.681,0.672,1,-10.505,0,0.027,0.075,2.63e-06,0.147,0.54,154.199,audio_features,6ujamBcBsjC0cpyeMr9xja,spotify:track:6ujamBcBsjC0cpyeMr9xja,https://api.spotify.com/v1/tracks/6ujamBcBsjC0cpyeMr9xja,https://api.spotify.com/v1/audio-analysis/6ujamBcBsjC0cpyeMr9xja,299640,4,5
0.725,0.68,8,-5.465,1,0.0306,0.162,2.13e-06,0.158,0.76,119.939,audio_features,2wqaekenSQZm7hxQOYt8oE,spotify:track:2wqaekenSQZm7hxQOYt8oE,https://api.spotify.com/v1/tracks/2wqaekenSQZm7hxQOYt8oE,https://api.spotify.com/v1/audio-analysis/2wqaekenSQZm7hxQOYt8oE,247520,4,0
0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,audio_features,55h7vJchibLdUkxdlX3fK7,spotify:track:55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,178560,4,5
0.432,0.795,10,-4.023,1,0.0321,0.00128,0.0,0.101,0.519,172.011,audio_features,0vur7myNcfUymUt6mHhNZe,spotify:track:0vur7myNcfUymUt6mHhNZe,https://api.spotify.com/v1/tracks/0vur7myNcfUymUt6mHhNZe,https://api.spotify.com/v1/audio-analysis/0vur7myNcfUymUt6mHhNZe,224173,4,2
0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,audio_features,7vFoFDWqTX0mHzLfrF1Cfy,spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/tracks/7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/audio-analysis/7vFoFDWqTX0mHzLfrF1Cfy,180566,4,0
0.687,0.865,7,-5.501,0,0.0335,0.00821,0.000102,0.156,0.601,94.01,audio_features,1KTu92zFjElqc3h20XCwE3,spotify:track:1KTu92zFjElqc3h20XCwE3,https://api.spotify.com/v1/tracks/1KTu92zFjElqc3h20XCwE3,https://api.spotify.com/v1/audio-analysis/1KTu92zFjElqc3h20XCwE3,191489,4,5
0.749,0.747,6,-6.457,1,0.121,0.0938,1.17e-05,0.256,0.475,109.063,audio_features,3JqjXikqS3jj8qWHs7OaLs,spotify:track:3JqjXikqS3jj8qWHs7OaLs,https://api.spotify.com/v1/tracks/3JqjXikqS3jj8qWHs7OaLs,https://api.spotify.com/v1/audio-analysis/3JqjXikqS3jj8qWHs7OaLs,195187,4,0
0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,audio_features,2cOUlop2ZakjOKe4WinesN,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4,0
0.781,0.548,0,-4.997,0,0.0764,0.229,0.0,0.127,0.175,106.996,audio_features,7rdUtXasA973gmrr2Xxh3E,spotify:track:7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,214255,4,5
0.71,0.963,11,-4.787,0,0.0277,0.00859,0.0133,0.218,0.968,129.965,audio_features,37a8EdVw7VpAlRG4oASxIm,spotify:track:37a8EdVw7VpAlRG4oASxIm,https://api.spotify.com/v1/tracks/37a8EdVw7VpAlRG4oASxIm,https://api.spotify.com/v1/audio-analysis/37a8EdVw7VpAlRG4oASxIm,171747,4,5
0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,audio_features,7EVk9tRb6beJLTHrg6AkY9,spotify:track:7EVk9tRb6beJLTHrg6AkY9,https://api.spotify.com/v1/tracks/7EVk9tRb6beJLTHrg6AkY9,https://api.spotify.com/v1/audio-analysis/7EVk9tRb6beJLTHrg6AkY9,241875,4,5
0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005,audio_features,49zMj9UjQ0IGksOO2VuhZX,spotify:track:49zMj9UjQ0IGksOO2VuhZX,https://api.spotify.com/v1/tracks/49zMj9UjQ0IGksOO2VuhZX,https://api.spotify.com/v1/audio-analysis/49zMj9UjQ0IGksOO2VuhZX,203180,4,5
0.767,0.631,1,-6.762,1,0.0541,0.0997,0.0,0.119,0.541,100.968,audio_features,3QmOiZF7IzJJkHnahh5Ea0,spotify:track:3QmOiZF7IzJJkHnahh5Ea0,https://api.spotify.com/v1/tracks/3QmOiZF7IzJJkHnahh5Ea0,https://api.spotify.com/v1/audio-analysis/3QmOiZF7IzJJkHnahh5Ea0,203992,4,0
0.653,0.81,7,-6.032,0,0.0558,0.118,0.0,0.126,0.583,121.951,audio_features,3bWAqKDWg6u1davspr5IkS,spotify:track:3bWAqKDWg6u1davspr5IkS,https://api.spotify.com/v1/tracks/3bWAqKDWg6u1davspr5IkS,https://api.spotify.com/v1/audio-analysis/3bWAqKDWg6u1davspr5IkS,189307,4,5
0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668,audio_features,4lO57zZGFcj7vSY4QhfVDq,spotify:track:4lO57zZGFcj7vSY4QhfVDq,https://api.spotify.com/v1/tracks/4lO57zZGFcj7vSY4QhfVDq,https://api.spotify.com/v1/audio-analysis/4lO57zZGFcj7vSY4QhfVDq,258027,4,2
0.662,0.628,10,-8.502,1,0.0251,0.108,0.0776,0.128,0.588,102.319,audio_features,0AQHfKjzky28rf5ytfBANJ,spotify:track:0AQHfKjzky28rf5ytfBANJ,https://api.spotify.com/v1/tracks/0AQHfKjzky28rf5ytfBANJ,https://api.spotify.com/v1/audio-analysis/0AQHfKjzky28rf5ytfBANJ,308333,4,0
0.679,0.903,4,-4.914,1,0.0463,0.333,0.0,0.372,0.872,108.114,audio_features,3v0uXfyMEZ1lGvBOv1Y4ar,spotify:track:3v0uXfyMEZ1lGvBOv1Y4ar,https://api.spotify.com/v1/tracks/3v0uXfyMEZ1lGvBOv1Y4ar,https://api.spotify.com/v1/audio-analysis/3v0uXfyMEZ1lGvBOv1Y4ar,213600,4,0
0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,7cgu4JBW3hq1GwTM1ilkKQ,spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/tracks/7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/audio-analysis/7cgu4JBW3hq1GwTM1ilkKQ,238427,4,5
0.781,0.651,11,-9.147,0,0.123,0.0367,0.0,0.12,0.71,123.029,audio_features,091RLbKupvlM23h1UKJuhE,spotify:track:091RLbKupvlM23h1UKJuhE,https://api.spotify.com/v1/tracks/091RLbKupvlM23h1UKJuhE,https://api.spotify.com/v1/audio-analysis/091RLbKupvlM23h1UKJuhE,244133,4,5
0.851,0.797,1,-8.4,1,0.103,0.00461,6.16e-06,0.292,0.676,109.984,audio_features,6PRv5QDR843SgVpk4IqEit,spotify:track:6PRv5QDR843SgVpk4IqEit,https://api.spotify.com/v1/tracks/6PRv5QDR843SgVpk4IqEit,https://api.spotify.com/v1/audio-analysis/6PRv5QDR843SgVpk4IqEit,180467,4,0
0.636,0.806,0,-6.246,0,0.0893,0.117,0.0,0.473,0.626,128.015,audio_features,12OV2hHXmAYwftccdwsSQw,spotify:track:12OV2hHXmAYwftccdwsSQw,https://api.spotify.com/v1/tracks/12OV2hHXmAYwftccdwsSQw,https://api.spotify.com/v1/audio-analysis/12OV2hHXmAYwftccdwsSQw,208331,4,7
0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4,0
0.572,0.778,1,-5.208,1,0.233,0.00638,0.0,0.0563,0.54,168.073,audio_features,0Oa9mHOnH14GZ4toWwkf4c,spotify:track:0Oa9mHOnH14GZ4toWwkf4c,https://api.spotify.com/v1/tracks/0Oa9mHOnH14GZ4toWwkf4c,https://api.spotify.com/v1/audio-analysis/0Oa9mHOnH14GZ4toWwkf4c,225520,4,3
0.741,0.559,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,audio_features,542Xd5qDeLBvgXZXhfW7LE,spotify:track:542Xd5qDeLBvgXZXhfW7LE,https://api.spotify.com/v1/tracks/542Xd5qDeLBvgXZXhfW7LE,https://api.spotify.com/v1/audio-analysis/542Xd5qDeLBvgXZXhfW7LE,221983,4,0
0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,audio_features,72gv4zhNvRVdQA0eOenCal,spotify:track:72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,212733,4,5
0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,39IsH7B5byx8NRlEKlZVg9,spotify:track:39IsH7B5byx8NRlEKlZVg9,https://api.spotify.com/v1/tracks/39IsH7B5byx8NRlEKlZVg9,https://api.spotify.com/v1/audio-analysis/39IsH7B5byx8NRlEKlZVg9,193613,4,5
0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,audio_features,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1,237793,4,4
0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,audio_features,5TmFTHZp7HjBXjjsFvCY6h,spotify:track:5TmFTHZp7HjBXjjsFvCY6h,https://api.spotify.com/v1/tracks/5TmFTHZp7HjBXjjsFvCY6h,https://api.spotify.com/v1/audio-analysis/5TmFTHZp7HjBXjjsFvCY6h,223112,4,2
0.579,0.858,8,-7.365,1,0.0378,0.00234,0.00881,0.0855,0.086,125.928,audio_features,3dIDJj2RaJGNzPjk7HFONt,spotify:track:3dIDJj2RaJGNzPjk7HFONt,https://api.spotify.com/v1/tracks/3dIDJj2RaJGNzPjk7HFONt,https://api.spotify.com/v1/audio-analysis/3dIDJj2RaJGNzPjk7HFONt,191187,4,2
0.798,0.443,10,-9.21,1,0.12,0.437,4.78e-06,0.065,0.481,110.027,audio_features,2s9C5THb9llwyVXtjveV4E,spotify:track:2s9C5THb9llwyVXtjveV4E,https://api.spotify.com/v1/tracks/2s9C5THb9llwyVXtjveV4E,https://api.spotify.com/v1/audio-analysis/2s9C5THb9llwyVXtjveV4E,228000,4,1
0.66,0.707,3,-7.103,0,0.304,0.143,0.243,0.0442,0.771,85.445,audio_features,3GGg9FWBlAjrAvC16kazer,spotify:track:3GGg9FWBlAjrAvC16kazer,https://api.spotify.com/v1/tracks/3GGg9FWBlAjrAvC16kazer,https://api.spotify.com/v1/audio-analysis/3GGg9FWBlAjrAvC16kazer,196547,4,3
0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,audio_features,3sTN90bIP2cJ1783ctHykO,spotify:track:3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/tracks/3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/audio-analysis/3sTN90bIP2cJ1783ctHykO,192160,4,5
0.905,0.884,0,-4.076,1,0.236,0.111,8.31e-05,0.107,0.588,135.048,audio_features,6X5OFBbrsHRsyO1zP7udgr,spotify:track:6X5OFBbrsHRsyO1zP7udgr,https://api.spotify.com/v1/tracks/6X5OFBbrsHRsyO1zP7udgr,https://api.spotify.com/v1/audio-analysis/6X5OFBbrsHRsyO1zP7udgr,186027,4,3
0.56,0.551,0,-5.446,1,0.0563,0.445,0.0,0.163,0.263,119.777,audio_features,476j7IDRIDRvv1Xu71EVc8,spotify:track:476j7IDRIDRvv1Xu71EVc8,https://api.spotify.com/v1/tracks/476j7IDRIDRvv1Xu71EVc8,https://api.spotify.com/v1/audio-analysis/476j7IDRIDRvv1Xu71EVc8,233337,4,1
